Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),CO2X(24),acetyl(44),CH4OX(63),C2H4X(215),C2H6X(52),C2H4X(70),CHO2X(213),HOCO(73),CHO3(123),CHO2(74),S(216)
1.0156280706056407e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44849369737969536,0.11492350081716327,0.022749751119858885,3.881297436032869e-11,6.144349303979175e-09,3.757836376249083e-06,2.0455865729085632e-07,2.44648428745894e-09,1.3641727707644935e-20,8.959862384437067e-05,1.3957805373929963e-18,7.839272998029761e-05,7.723226960498177e-14,1.1707250680701137e-11,2.39267854174394e-15,1.779249528910351e-17,1.456665494360673e-07,5.561996084821863e-13,0.0036542852080749017,0.0001431363450508714,1.3723472214938808e-05,9.571885768847996e-09,5.068079209152877e-10,1.453231598109369e-10,6.66842255463952e-14,2.632224152662665e-10,2.362931299006263e-06,7.736269606620001e-09,4.389607381157837e-13,5.345897703762103e-08,2.811145157256166e-10,8.696261180978818e-13,6.40708182882448e-13,5.416780043109174e-15,1.2201866584431874e-07,4.629496795701367e-13,4.584940311844586e-17,1.3118703337250702e-16,4.942427258200487e-15,5.252862411357704e-12,1.589528764039525e-19,3.92239378197742e-18,2.3454823270657624e-19,4.838730661815789e-24,1.2954944095870535e-20,8.190108421924408e-33
1.0222239263880047e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4484754804737805,0.11490575986015097,0.022749288274423265,4.000929650016857e-11,6.314856243534591e-09,3.81052740972875e-06,2.0942616816746872e-07,2.4940994824853904e-09,1.4187608883393047e-20,9.017971444934882e-05,1.4422584614590939e-18,7.883892997156619e-05,7.878436543398285e-14,1.2021133523112086e-11,2.466591765675575e-15,1.83299118637685e-17,1.4769594737520076e-07,5.710511207707771e-13,0.0036714152741140382,0.00014405316896106822,1.3867647613468624e-05,9.734501783607518e-09,5.100863780072e-10,1.4614654639218046e-10,6.706460344177242e-14,2.686946596696156e-10,2.3876200273692997e-06,7.871943566594526e-09,4.503609798596789e-13,5.4304268587760265e-08,2.829268516719098e-10,8.9291614178067e-13,6.559350510861387e-13,5.569909476209534e-15,1.2351060852270684e-07,4.741150173772212e-13,4.7244932365115667e-17,1.3470012887436094e-16,5.105688627204369e-15,5.363476137876056e-12,1.6319061014822054e-19,4.0591535725435806e-18,2.4315004205956094e-19,5.057364146382889e-24,1.3430265509513055e-20,8.668655420222533e-33
1.0288197821703688e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4484573317574308,0.11488808721535504,0.02274882546692645,4.123437127305548e-11,6.489246912270832e-09,3.863685945879985e-06,2.1437658664434177e-07,2.542323715712579e-09,1.4751610513334154e-20,9.076078864241204e-05,1.4899670828013916e-18,7.928443316085554e-05,8.035730020422437e-14,1.2341424689244842e-11,2.5422587387176646e-15,1.887994784385365e-17,1.4974180834648117e-07,5.861991764589517e-13,0.003688476876533474,0.0001449698027903097,1.4012193785004616e-05,9.89866200493518e-09,5.133646093022053e-10,1.4696990751548426e-10,6.744504423232972e-14,2.742401766328944e-10,2.412390885766889e-06,8.009063949306826e-09,4.620007110034776e-13,5.515772678757447e-08,2.847390312435443e-10,9.166725883998688e-13,6.714207102763314e-13,5.72623236800867e-15,1.2501044522530023e-07,4.8547246329478e-13,4.8673432796895464e-17,1.3828481561784466e-16,5.273214853995491e-15,5.475631350640934e-12,1.6751276658892755e-19,4.199674830708875e-18,2.5200737787821814e-19,5.2844187187632926e-24,1.3919716671764652e-20,9.171783034452904e-33
1.035415637952733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4484392509668061,0.11487048260988192,0.022748362697239313,4.248869153037972e-11,6.667588469162741e-09,3.917314722640196e-06,2.194107409585441e-07,2.5911607318504912e-09,1.533420903021319e-20,9.134184631795512e-05,1.538930693792452e-18,7.972924132867067e-05,8.19512166465058e-14,1.2668215868258502e-11,2.619708128132408e-15,1.9442814085727504e-17,1.5180418690975485e-07,6.016477267848175e-13,0.0037054702883389137,0.00014588624586197593,1.4157103038039601e-05,1.0064365596394807e-08,5.166426142217387e-10,1.4779324301613822e-10,6.782554894015429e-14,2.798592305581912e-10,2.4372430269499815e-06,8.147634825205087e-09,4.738836633873109e-13,5.6019397657649997e-08,2.865510547787415e-10,9.409016911924805e-13,6.871677337731604e-13,5.8857885707137156e-15,1.2651815650589885e-07,4.970239122084923e-13,5.013545466897284e-17,1.4194211483941177e-16,5.445088102182734e-15,5.589338466066895e-12,1.7192046640579038e-19,4.34403114942681e-18,2.6112602617487883e-19,5.520163211679689e-24,1.44236179338312e-20,9.700581236846148e-33
1.042011493735097e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4484212378391658,0.11485294577192882,0.022747899965233295,4.377275496066233e-11,6.849948733006707e-09,3.9714164846211384e-06,2.2452946065791255e-07,2.640614273151803e-09,1.5935889922568014e-20,9.192288737055222e-05,1.5891739040877712e-18,8.017335624483526e-05,8.356625753767924e-14,1.3001599542109028e-11,2.6989688372690945e-15,2.00187234778074e-17,1.5388313756941062e-07,6.174007497261206e-13,0.0037223957814450496,0.00014680249749662207,1.4302367676922821e-05,1.0231611576241348e-08,5.19920392188238e-10,1.4861655272914604e-10,6.820611858771675e-14,2.855520770545068e-10,2.4621756024609152e-06,8.28766019224975e-09,4.860135986134441e-13,5.688932754046587e-08,2.8836292261270746e-10,9.656097257047282e-13,7.031786988047891e-13,6.048617950821351e-15,1.2803372296898257e-07,5.087712600334703e-13,5.163155332938839e-17,1.4567305656196256e-16,5.6213915558043e-15,5.704607893204427e-12,1.7641483780507552e-19,4.492296856726414e-18,2.7051186128042383e-19,5.76487327079591e-24,1.4942294551087543e-20,1.0256180686218085e-32
1.0486073495174611e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4484032921128626,0.1148354764307795,0.022747437270780362,4.5087064091950865e-11,7.036396178846115e-09,4.025993982570482e-06,2.2973357655051377e-07,2.690688079410349e-09,1.6557147828485186e-20,9.250391169495292e-05,1.6407216426532122e-18,8.061677966851691e-05,8.52025657000218e-14,1.3341668988292326e-11,2.780070004701304e-15,2.0607890942809115e-17,1.5597871476727878e-07,6.33462250006612e-13,0.0037392536266799437,0.00014771855701204383,1.4447980002933509e-05,1.0400398818136026e-08,5.231979426251217e-10,1.4943983648922526e-10,6.858675419754548e-14,2.913189628781913e-10,2.4871877626836995e-06,8.429143975839029e-09,4.983943077389901e-13,5.776756309333398e-08,2.901746350776391e-10,9.908030098022192e-13,7.194561863505928e-13,6.214760381686382e-15,1.2955712526944148e-07,5.207164035613389e-13,5.316228921631452e-17,1.4947867962502538e-16,5.802209424896858e-15,5.821450033744469e-12,1.8099701652114144e-19,4.644547010044403e-18,2.801708464467534e-19,6.0188314813870375e-24,1.5476076716936743e-20,1.0839753959013929e-32
1.0552032052998252e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44838541352733724,0.11481807431679975,0.022746974613752993,4.643212629382471e-11,7.226999934220416e-09,4.081049972831882e-06,2.3502392065414213e-07,2.741385887959607e-09,1.7198486628857144e-20,9.308491918607787e-05,1.6935991597911743e-18,8.105951334825327e-05,8.686028400061e-14,1.3688518282566517e-11,2.8630410033395005e-15,2.121053343987199e-17,1.5809097287556995e-07,6.498362591022999e-13,0.003756044093789395,0.00014863442372334282,1.4593932315357343e-05,1.0570726051893418e-08,5.264752649567635e-10,1.50263094130807e-10,6.896745679189847e-14,2.9716012587602317e-10,2.512278656894271e-06,8.572090028740934e-09,5.110296109601846e-13,5.8654151281199284e-08,2.9198619250272844e-10,1.0164879036799287e-12,7.360027809844853e-13,6.384255736083127e-15,1.310883441123062e-07,5.328612403076077e-13,5.4728227854896494e-17,1.5336003171470897e-16,5.987626951051162e-15,5.939875282022924e-12,1.8566814581795518e-19,4.800857390340008e-18,2.9010903444434425e-19,6.282327496409445e-24,1.6025299596403312e-20,1.1452516808658899e-32
1.0617990610821893e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.448367601823113,0.11480073916143303,0.022746511994024193,4.780845377901097e-11,7.421829775239004e-09,4.1365872168037535e-06,2.40401326145859e-07,2.79271143367117e-09,1.7860419540113205e-20,9.3665909739015e-05,1.747832029165481e-18,8.150155902197872e-05,8.853955535069583e-14,1.4042242301652966e-11,2.9479114395191762e-15,2.1826869966559676e-17,1.602199661898553e-07,6.665268352475887e-13,0.0037727674514412895,0.0001495500969429922,1.4740216912565363e-05,1.0742591864260293e-08,5.297523586084718e-10,1.5108632548803683e-10,6.934822739243419e-14,3.0307579493094617e-10,2.5374474333106867e-06,8.716502131031813e-09,5.239233572883534e-13,5.954913936930401e-08,2.937975952141689e-10,1.042670809872003e-12,7.528210707183952e-13,6.557143878762672e-15,1.3262736025248027e-07,5.452076683593432e-13,5.632993985365807e-17,1.573181693934191e-16,6.1777304129541605e-15,6.059894025025163e-12,1.9042937649058272e-19,4.961304495994983e-18,3.0033256815481785e-19,6.555658165970167e-24,1.6590303359456127e-20,1.2095729453645542e-32
1.0683949168645534e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44834985674178973,0.11478347069719627,0.02274604941146752,4.921656360461181e-11,7.620956122481298e-09,4.192608480396951e-06,2.458666273115772e-07,2.84466844895323e-09,1.8543469206396855e-20,9.424688324901516e-05,1.803446149824976e-18,8.1942918417052e-05,9.02405227050844e-14,1.440293672591556e-11,3.034711152064731e-15,2.2457121560736723e-17,1.6236574892208933e-07,6.835380634413038e-13,0.0037894239672299325,0.0001504655759809015,1.4886826093094907e-05,1.0915994699725894e-08,5.330292230064658e-10,1.5190953039477396e-10,6.972906701988022e-14,3.090661899104815e-10,2.562693239143275e-06,8.862383990041402e-09,5.370794242177147e-13,6.045257491572014e-08,2.956088435351601e-10,1.0693581732613814e-12,7.699136468459084e-13,6.733464659008826e-15,1.3417415449447237e-07,5.577575862231658e-13,5.796800090047238e-17,1.613541581293348e-16,6.372607131917605e-15,6.181516642390503e-12,1.952818668666528e-19,5.125965536501304e-18,3.1084768115844183e-19,6.839127668194548e-24,1.7171433214056553e-20,1.2770697894790613e-32
1.0749907726469175e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44833217802603925,0.11476626865767542,0.02274558686595702,5.06569776729439e-11,7.824450036724444e-09,4.24911653349155e-06,2.5142065949569445e-07,2.8972606637490613e-09,1.9248167791161843e-20,9.482783961148822e-05,1.8604677482258108e-18,8.23835932502842e-05,9.196332906151365e-14,1.4770698042017735e-11,3.1234702113292817e-15,2.3101511302321293e-17,1.6452837519367738e-07,7.008740554526024e-13,0.003806013907680357,0.00015138086014448263,1.5033752156732204e-05,1.1090932861363538e-08,5.363058575778527e-10,1.527327086845925e-10,7.010997669370125e-14,3.1513152161782417e-10,2.5880152206447244e-06,9.009739240304351e-09,5.505017173851561e-13,6.136450576375432e-08,2.9741993778591335e-10,1.0965564810892387e-12,7.872831037860885e-13,6.9132579031957475e-15,1.3572870769213024e-07,5.7051289267359e-13,5.964299175809987e-17,1.6546907232563866e-16,6.572345477393155e-15,6.304753506416677e-12,2.0022678280779445e-19,5.2949184259384014e-18,3.216606983164865e-19,7.133047641490964e-24,1.776903943892734e-20,1.3478775262096215e-32
1.0881824842116457e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44829701866726623,0.11473206279244522,0.022744661885573392,5.363683037445957e-11,8.244827983036592e-09,4.363604104285722e-06,2.6279826328747943e-07,3.004365599321462e-09,2.0724688510163582e-20,9.598970047626332e-05,1.9788399332335994e-18,8.326289604590783e-05,9.547503098239999e-14,1.552781134361531e-11,3.3069878030873434e-15,2.443360776698069e-17,1.6890437434664174e-07,7.36536911890621e-13,0.0038389951233460656,0.00015321084106621142,1.532852414522599e-05,1.144540767363865e-08,5.428584349535402e-10,1.5437898474634493e-10,7.087201025001204e-14,3.2748779283263115e-10,2.638884291176722e-06,9.308884088518674e-09,5.781607435788896e-13,6.321404611733432e-08,3.0104166534264e-10,1.152512090871206e-12,8.228630524728496e-13,7.283420929733992e-15,1.3886101461494053e-07,5.966472668652078e-13,6.310611130151052e-17,1.7394001956010598e-16,6.986765799347671e-15,6.55611142696107e-12,2.1039859251017152e-19,5.646014890293388e-18,3.442062043962237e-19,7.753523659535688e-24,1.901510766240579e-20,1.4999913232647986e-32
1.1000550246199011e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44826559965485224,0.11470150203533876,0.022743829528673244,5.643451325011422e-11,8.638831042300365e-09,4.468335587556762e-06,2.7334996685217505e-07,3.1029697919434288e-09,2.2133133227083684e-20,9.703531556388302e-05,2.0904583523231597e-18,8.405194436860426e-05,9.871168750865178e-14,1.6234366640472008e-11,3.479160972325911e-15,2.5683126851669577e-17,1.729009193384756e-07,7.697859725181178e-13,0.003868453181826535,0.00015485715042869348,1.5594825490463874e-05,1.1769665932681537e-08,5.487549628547906e-10,1.5586054049664471e-10,7.155809019890102e-14,3.3886664814627957e-10,2.684918392810467e-06,9.583188419861853e-09,6.040041059575207e-13,6.490817189556165e-08,3.043006963748356e-10,1.2046855172410237e-12,8.55858024363555e-13,7.628842286590848e-15,1.417064354004721e-07,6.208896812527828e-13,6.635514877934288e-17,1.818447595160431e-16,7.377279028384515e-15,6.787958183763669e-12,2.198811669021636e-19,5.977475649550482e-18,3.6558133230378115e-19,8.350976541969358e-24,2.0196537209390377e-20,1.6496758771213325e-32
1.1119275650281565e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4482343917133119,0.11467115239945266,0.022742997289867724,5.934519995666599e-11,9.048118928492556e-09,4.574687469851801e-06,2.8420219325802697e-07,3.203689926247374e-09,2.3620441281634202e-20,9.808087347377153e-05,2.2070600510315228e-18,8.48388009318305e-05,1.0202132819932237e-13,1.6965356355885898e-11,3.658160554653085e-15,2.6982016365041136e-17,1.7695287423237253e-07,8.041524383035298e-13,0.0038976996327893345,0.0001565028175199766,1.586203395498367e-05,1.2098865889864132e-08,5.546507372464238e-10,1.573420074068706e-10,7.224441285970324e-14,3.5049115797706984e-10,2.7311859876462915e-06,9.86231973224295e-09,6.307720304570061e-13,6.663057871825406e-08,3.0755923306334113e-10,1.258617230135081e-12,8.897905648738449e-13,7.986131973816731e-15,1.445766996685147e-07,6.458270806892067e-13,6.973310225531117e-17,1.900223384976131e-16,7.784966735159679e-15,7.0251960746362576e-12,2.296816760974651e-19,6.324085189764821e-18,3.8802426642699864e-19,8.98749080596564e-24,2.143703289712398e-20,1.8124223976007267e-32
1.123800105436412e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44820339337992654,0.1146410123691554,0.022742165168440943,6.237210939325809e-11,9.47312859185031e-09,4.682675976879156e-06,2.9535984589006e-07,3.306547665935881e-09,2.519007229067232e-20,9.912637360118127e-05,2.3288100866277473e-18,8.562347537061928e-05,1.0540478848838997e-13,1.772137269624432e-11,3.844170156872467e-15,2.833165133246198e-17,1.8106055049403932e-07,8.396612577948958e-13,0.003926735992507594,0.00015814783821919363,1.6130104819225734e-05,1.243299265754341e-08,5.60545754816494e-10,1.5882338449616993e-10,7.293098408816634e-14,3.623622185333056e-10,2.7776820685808967e-06,1.014629658610075e-08,6.584882646986224e-13,6.838155487704904e-08,3.108172771682444e-10,1.3143465959292667e-12,9.246758971594837e-13,8.355520452702542e-15,1.4747169750797886e-07,6.714705286663698e-13,7.324354149113405e-17,1.9847934925773643e-16,8.210382911356763e-15,7.2678853259369866e-12,2.3980719199845945e-19,6.686322447600276e-18,4.115752687288302e-19,9.665171625473917e-24,2.2738825114249953e-20,1.9892093246147186e-32
1.1356726458446674e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481726032027918,0.11461108043970057,0.02274133316368232,6.551851125522871e-11,9.914303304175973e-09,4.79231733258804e-06,3.0682783524855693e-07,3.4115646487155262e-09,2.6845592875952854e-20,0.00010017181534271754,2.4558771142412765e-18,8.640597721177379e-05,1.0886290421156161e-13,1.8503016535861996e-11,4.037375731499722e-15,2.9733428312927114e-17,1.8522425810264364e-07,8.763376609969878e-13,0.003955563766367784,0.00015979220838447492,1.6398993463217075e-05,1.2772029941168426e-08,5.664400122606078e-10,1.6030467078074287e-10,7.361780970003569e-14,3.7448062790935337e-10,2.824401622429931e-06,1.043513677607923e-08,6.871768219687711e-13,7.016139101212416e-08,3.1407483041866247e-10,1.3719134263506588e-12,9.60529264802452e-13,8.737237354149012e-15,1.5039131950480906e-07,6.978310795285808e-13,7.689008901869921e-17,2.072224805859721e-16,8.65409298692816e-15,7.516086087300218e-12,2.502648657020479e-19,7.064673165985604e-18,4.362756040055354e-19,1.038621352339024e-23,2.41041999934398e-20,2.181076392641874e-32
1.1475451862529228e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481420197407161,0.11458135511714838,0.022740501274886544,6.878772598517754e-11,1.0372092550422128e-08,4.903627748923127e-06,3.186110780093533e-07,3.518762486268516e-09,2.8590678273560143e-20,0.00010121719809626573,2.588433424840229e-18,8.718631587451982e-05,1.1239651159480441e-13,1.9310897463030277e-11,4.237965554703877e-15,3.118876541140847e-17,1.8944430542857435e-07,9.142071594640642e-13,0.0039841844489482935,0.00016143592385418125,1.666865538695204e-05,1.3115960060191761e-08,5.72333506281517e-10,1.6178586527385944e-10,7.430489546471572e-14,3.8684708562093766e-10,2.8713396308613007e-06,1.072885733119511e-08,7.168619735642456e-13,7.197037995060193e-08,3.173318945128334e-10,1.4313579786259362e-12,9.973659289009764e-13,9.131511340827994e-15,1.5333545673712098e-07,7.249197756799252e-13,8.067641998434352e-17,2.1625851781483375e-16,9.116673932027668e-15,7.769858431714769e-12,2.610619275223921e-19,7.459629737808693e-18,4.621675499490137e-19,1.1152903103135533e-23,2.5535499979275706e-20,2.38912771107671e-32
1.1594177266611782e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.448111641563121,0.11455183491828781,0.022739669501353536,7.218312471104073e-11,1.0846951915009527e-08,5.016623415618685e-06,3.307144960873158e-07,3.6281627642243695e-09,3.042911391398186e-20,0.00010226252126091909,2.7266549831593534e-18,8.796450067118187e-05,1.1600644724292455e-13,2.014563382514341e-11,4.44613020349396e-15,3.269910228702358e-17,1.9372099911323355e-07,9.532955463888114e-13,0.004012599524097428,0.0001630789804481348,1.693904623068407e-05,1.3464763970135507e-08,5.78226233588716e-10,1.6326696698587975e-10,7.499224709895934e-14,3.9946219225554567e-10,2.9184910713250375e-06,1.1027474515228128e-08,7.475682409234973e-13,7.380881654202351e-08,3.205884711182067e-10,1.4927209556237543e-12,1.035201165170292e-12,9.538569970473558e-15,1.5630400077037567e-07,7.527476448103481e-13,8.460626197569507e-17,2.2559434331590295e-16,9.598714358479997e-15,8.029262355600513e-12,2.7220568701280347e-19,7.871691042135656e-18,4.8929440699465605e-19,1.1967621838557938e-23,2.703512438437707e-20,2.6145349860125834e-32
1.1712902670694337e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44808146724994097,0.11452251837055906,0.022738837842388393,7.57081291715541e-11,1.1339342963153018e-08,5.1313204900445504e-06,3.4314301570320375e-07,3.739787042131619e-09,3.236479697184485e-20,0.00010330778423690765,2.870721465577781e-18,8.874054080788236e-05,1.1969354812819364e-13,2.1007852772895442e-11,4.662062532161853e-15,3.426590015713635e-17,1.9805464395090268e-07,9.936288966875793e-13,0.004040810465010848,0.00016472137396884862,1.7210121795103797e-05,1.381842128529224e-08,5.841181908980398e-10,1.6474797492427666e-10,7.567987026058792e-14,4.123264491900963e-10,2.9658509179795546e-06,1.1331003827332703e-08,7.793203875509162e-13,7.567699749120276e-08,3.23844561871531e-10,1.5560435059912384e-12,1.0740502610544324e-12,9.958639560282507e-15,1.5929684365259027e-07,7.813256971411088e-13,8.86833948385329e-17,2.3523693698561276e-16,1.0100814620797858e-14,8.294357778883252e-12,2.8370353298669244e-19,8.301362276136147e-18,5.177005080104939e-19,1.2832848897220376e-23,2.860552993698574e-20,2.8585408322474874e-32
