Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
4.776813203974217e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32424455358142285,0.11289432264874673,0.018843297158847454,0.0,0.00019120197701287515,3.4647180120603175e-05,0.00011726019490457018,2.6716686546764637e-12,3.4093618160192139e-20,2.5869836324467976e-07,4.5684564901334182e-24,3.5303999453110626e-08,1.5556777452024527e-18,5.6585981923935477e-10,5.2856086947585531e-15,3.3513698137095901e-17,4.8483516478042384e-07,1.1738801284728992e-17,0.0056579009082239886,0.0076469469056548636,6.9981233118504025e-09,1.7316779968382007e-05,6.1258405422896024e-07,5.023137447801917e-13,3.8402711417738555e-09,1.8759602147952201e-07,2.4479913615627371e-08,9.4321571509302913e-09,9.3686363131517519e-11
4.800067547451942e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32421394103192647,0.11289382123653476,0.018826132897001153,0.0,0.00019327347744268211,3.47072485713736e-05,0.00011832243802450905,2.717795096399473e-12,3.4622739323011943e-20,2.6093469872396958e-07,4.7385197788823162e-24,3.5288459958069016e-08,1.5913419314114159e-18,5.733288468469649e-10,5.3315634196839701e-15,3.3985857856369269e-17,4.8761702832841441e-07,1.2066636094612182e-17,0.0056573376374782118,0.0076781366190027183,7.0262204598888784e-09,1.7300614254509575e-05,6.1456359104434977e-07,5.0421662977508509e-13,3.83647850904487e-09,1.8756686090450236e-07,2.4679868995872721e-08,9.5292875718825953e-09,9.4526134936702466e-11
4.823321890929666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32418337927690827,0.11289331500783834,0.018808987509274351,0.0,0.00019535452746720063,3.4766091919019819e-05,0.00011938883601530449,2.7645198742131747e-12,3.5156827982368788e-20,2.6317491851341541e-07,4.9139701979307476e-24,3.5272672580311228e-08,1.6276364970959956e-18,5.8085295654737001e-10,5.3776275258767828e-15,3.4462285362737804e-17,4.9039111465546644e-07,1.2401967195373282e-17,0.00565677502365139,0.0077092748950307417,7.0542705096591709e-09,1.7284442045164212e-05,6.1653439298257873e-07,5.0611625559313401e-13,3.8326867858375038e-09,1.8753782724634193e-07,2.4880494540515527e-08,9.6268169209358787e-09,9.5369080433415384e-11
4.846576234407391e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32415286822265404,0.11289280397163926,0.018791860966930682,0.0,0.00019744509880874675,3.4823722211419644e-05,0.00012045938113471561,2.8118477756191208e-12,3.5695897580279708e-20,2.6541893756502779e-07,5.0949470892349708e-24,3.5256644915052871e-08,1.6645689175306676e-18,5.884321969516622e-10,5.4238005530111438e-15,3.4942997301953213e-17,4.9315740045132514e-07,1.2744926706971977e-17,0.0056562130655915975,0.0077403618271962181,7.0822735430429086e-09,1.7268264691781583e-05,6.1849652154348362e-07,5.0801263082527817e-13,3.8288962357577737e-09,1.8750891892337246e-07,2.5081788822320289e-08,9.7247437979349589e-09,9.6215192871484363e-11
4.869830577885116e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32412240777573292,0.11289228813689929,0.018774753241296415,0.0,0.00019954516329906299,3.4880151436374459e-05,0.00012153406565645322,2.8597835874556027e-12,3.6239961455708401e-20,2.6766667137577691e-07,5.281592515565579e-24,3.5240384375925696e-08,1.7021466986678906e-18,5.9606661569585929e-10,5.4700820480675704e-15,3.5428010288253181e-17,4.9591586366383522e-07,1.3095648310073497e-17,0.0056556517621505088,0.0077713975087049412,7.1102296417053927e-09,1.7252083510954493e-05,6.2045003774143245e-07,5.0990576396511405e-13,3.8251071153211185e-09,1.8748013438348129e-07,2.528375041768218e-08,9.8230668104233603e-09,9.7064465518013882e-11
4.89308492136284e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32409199784299597,0.11289176751255998,0.018757664303760319,0.0,0.00020165469287989263,3.4935391520529393e-05,0.00012261288187013296,2.9083320954928338e-12,3.6789032845563208e-20,2.699180359908072e-07,5.4740512930669249e-24,3.5223898199238917e-08,1.7403773765437616e-18,6.0375625945089009e-10,5.5164715651627791e-15,3.591734090441845e-17,4.9866648347378148e-07,1.3454267252379328e-17,0.005655091112183392,0.0078023820325110833,7.1381388870958844e-09,1.7235899785272955e-05,6.2239500210935316e-07,5.1179566341096337e-13,3.8213196741254274e-09,1.8745147210341777e-07,2.5486377906613051e-08,9.9217845736364406e-09,9.7916891657326213e-11
4.916339264840565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32406163833157686,0.11289124210754302,0.018740594125773433,0.0,0.00020377365960351249,3.4989454328346625e-05,0.00012369582208122815,2.9574980840308396e-12,3.7343124885688767e-20,2.7217294800647613e-07,5.6724710238305296e-24,3.520719344814187e-08,1.7792685166804402e-18,6.1150117393245122e-10,5.5629686653842297e-15,3.6411005701829641e-17,5.0140924027011313e-07,1.3820920354834855e-17,0.0056545311145491063,0.0078333154913171107,7.1660013604476103e-09,1.72197147641465e-05,6.2433147469868045e-07,5.1368233746790225e-13,3.8175341550209353e-09,1.8742293058811865e-07,2.5689669872730244e-08,1.0020895710463223e-08,9.8772464590903281e-11
4.939593608318289e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32403132914888944,0.11289071193074998,0.018723542678848917,0.0,0.00020590203563322222,3.5042351661130379e-05,0.00012478287861102298,3.0072863355002235e-12,3.7902250611851414e-20,2.744313245732217e-07,5.8770021284688807e-24,3.5190277016688764e-08,1.818827713485687e-18,6.1930140391072987e-10,5.6095729166286779e-15,3.6909021200524051e-17,5.0414411562555692e-07,1.4195746017711186e-17,0.0056539717681100901,0.0078641979775737284,7.1938171427778904e-09,1.7203529664605979e-05,6.2625951508114664e-07,5.1556579434973895e-13,3.8137507942757061e-09,1.8739450837005123e-07,2.5893624903243866e-08,1.0120398851407027e-08,9.9631177637326128e-11
4.962847951796014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32400107020262819,0.11289017699106264,0.018706509934561837,0.0,0.0002080397932437965,3.509409525610239e-05,0.00012587404379656554,3.0577016300658963e-12,3.8466422960718373e-20,2.7669308339826042e-07,6.0877978786820268e-24,3.5173155633807609e-08,1.8590625896497056e-18,6.2715699322000998e-10,5.6562838934440994e-15,3.7411403889252223e-17,5.0687109227261409e-07,1.4578884226560365e-17,0.0056534130717323548,0.0078950295834798959,7.2215863148886122e-09,1.718734567207774e-05,6.2817918235390069e-07,5.1744604218092988e-13,3.8099698217348209e-09,1.8736620400857638e-07,2.6098241588942442e-08,1.0220292634588813e-08,1.0049302413221643e-10
4.986102295273739e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32397086140076709,0.11288963729734282,0.018689495864548995,0.0,0.0002101869048218977,3.5144696785525573e-05,0.00012696930999062136,3.1087487452337838e-12,3.9035654770830757e-20,2.7895814274812114e-07,6.3050144298148598e-24,3.5155835867176216e-08,1.8999807955394209e-18,6.3506798476815521e-10,5.7031011768750424e-15,3.7918170225534388e-17,5.0959015407993114e-07,1.4970476558044449e-17,0.0056528550242854886,0.0079258104009828079,7.2493089573662602e-09,1.7171163941143659e-05,6.3009053513922626e-07,5.1932308899846314e-13,3.8061914609773196e-09,1.8733801608932776e-07,2.6303518524182095e-08,1.0320575705705108e-08,1.0135799742818004e-10
5.009356638751463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32394070265155861,0.11288909285843254,0.018672500440508749,0.0,0.00021234334286644911,3.5194167855874703e-05,0.00012806866956162642,3.1604324554605495e-12,3.9609958783570413e-20,2.812264214510186e-07,6.5288108534019016e-24,3.5138324127007803e-08,1.941590008590332e-18,6.4303442054596014e-10,5.7500243543116127e-15,3.842933663571683e-17,5.1230128602903995e-07,1.5370666185638587e-17,0.0056522976246426325,0.0079565405217779939,7.2769851505820934e-09,1.7154985596285818e-05,6.3199363158586815e-07,5.2119694275370447e-13,3.8024159294700424e-09,1.8730994322360961e-07,2.6509454306874506e-08,1.0421246717968626e-08,1.0222609089474613e-10
5.032610982229188e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32391059386353321,0.11288854368315415,0.018655523634200793,0.0,0.00021450907998897515,3.5242520007052344e-05,0.000129172114893641,3.2127575317663676e-12,4.0189347644120781e-20,2.8349783889907058e-07,6.759349169693793e-24,3.5120626669748469e-08,1.9838979326961626e-18,6.5105634163639781e-10,5.797053019342236e-15,3.8944919515027993e-17,5.1500447419146298e-07,1.5779597885207568e-17,0.0056517408716804879,0.0079872200373093966,7.3046149746927992e-09,1.7138811732601116e-05,6.3388852937554135e-07,5.2306761131417272e-13,3.7986434387142557e-09,1.8728198404781196e-07,2.6716047538471971e-08,1.0522304332129023e-08,1.0309729791830909e-10
5.055865325706912e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32388053494549818,0.11288798978031016,0.018638565417446025,0.0,0.00021668408891390686,3.5289764711649046e-05,0.00013027963838630285,3.2657287413508603e-12,4.0773833902421607e-20,2.8577231505035905e-07,6.9967943801581418e-24,3.5102749601687772e-08,2.0269122975965103e-18,6.5913378822375227e-10,5.8441867716099347e-15,3.94649352276346e-17,5.1769970570617711e-07,1.6197418040454991e-17,0.0056511847642792953,0.0080178490387695003,7.3321985096405769e-09,1.7122643416503524e-05,6.3577528572238288e-07,5.2493510246529174e-13,3.7948741943906226e-09,1.8725413722283903e-07,2.6923296823956865e-08,1.0623747216432024e-08,1.0397161190207334e-10
5.079119669184637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32385052580653728,0.11288743115868349,0.018621625762126334,0.0,0.00021886834247884928,3.5335913374246163e-05,0.00013139123245478113,3.319350847212239e-12,4.1363430014117573e-20,2.8804977043084289e-07,7.2413144999481062e-24,3.5084698882484746e-08,2.0706408582627138e-18,6.6726679960261688e-10,5.891425216671928e-15,3.9989400106697493e-17,5.2038696875744013e-07,1.6624274648244439e-17,0.005650629301322839,0.008048427617099509,7.3597358351533053e-09,1.7106481686416775e-05,6.3765395737342877e-07,5.2679942391211271e-13,3.7911083965024459e-09,1.8722640143355586e-07,2.7131200771830594e-08,1.0725574046526353e-08,1.0484902626599307e-10
5.102374012662362e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32382056635600942,0.11288686782703745,0.018604704640184429,0.0,0.00022106181363482042,3.538097733076025e-05,0.00013250688952973008,3.37362860776972e-12,4.1958148341500977e-20,2.9033012613612144e-07,7.4930805903331584e-24,3.5066480328610758e-08,2.1150913942821026e-18,6.7545541418679699e-10,5.9387679658625086e-15,4.0518330454427443e-17,5.2306625255296724e-07,1.7060317323792452e-17,0.0056500744816984248,0.0080789558629895068,7.3872270307453833e-09,1.7090327553433447e-05,6.3952460061684323e-07,5.2866058328095532e-13,3.7873462395105787e-09,1.8719877538824982e-07,2.7339757994097846e-08,1.0827783505510421e-08,1.0572953444671335e-10
5.125628356140086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32379065650354794,0.1128862997941158,0.018587802023623645,0.0,0.00022326447544645939,3.5424967847827447e-05,0.00013362660205724292,3.4285667764892494e-12,4.255800115444819e-20,2.9261330383305398e-07,7.7522667910868215e-24,3.5048099616711804e-08,2.1602717092408042e-18,6.8369966951811022e-10,5.9862146361591686e-15,4.1051742542140725e-17,5.257375473024556e-07,1.7505697305732992e-17,0.0056495203042968845,0.0081094338668787139,7.4146721757178743e-09,1.7074182001963291e-05,6.4138727128107084e-07,5.3051858812104284e-13,3.7835879124671524e-09,1.8717125781810535e-07,2.7548967106256233e-08,1.0930374283903404e-08,1.0661312989751728e-10
5.148882699617811e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32376079615906,0.11288572706864278,0.018570917884507796,0.0,0.00022547630109219732,3.5467896122226755e-05,0.00013475036249880587,3.4841701015125843e-12,4.3163000631350317e-20,2.9489922576123922e-07,8.0190503528259163e-24,3.502956228689167e-08,2.2061896301052972e-18,6.9199960227504381e-10,6.0337648500519618e-15,4.1589652610314656e-17,5.2840084419645435e-07,1.796056746105336e-17,0.0056489667680125581,0.0081398617189557022,7.4420713491586193e-09,1.7058045990380241e-05,6.4324202473400595e-07,5.3237344590610842e-13,3.7798335991496621e-09,1.8714384747669323e-07,2.7758826727286544e-08,1.103334507949673e-08,1.0749980608826588e-10
5.172137043095535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32373098523272509,0.11288514965932321,0.018554052194960934,0.0,0.00022769726386440438,3.5509773280340885e-05,0.00013587816333125225,3.5404433252897868e-12,4.3773158860037781e-20,2.9718781473435553e-07,8.2936116692955242e-24,3.5010873745918023e-08,2.252853006602891e-18,7.0035524828132929e-10,6.0814182354160228e-15,4.2132076868642954e-17,5.3105613538557512e-07,1.8425082289901078e-17,0.0056484138717432866,0.0081702395091587023,7.4694246299432684e-09,1.7041920451630048e-05,6.4508891589342155e-07,5.342251640359115e-13,3.7760834781849571e-09,1.87116543139476e-07,2.7969335479636041e-08,1.1136694597436194e-08,1.0838955650533842e-10
5.19539138657326e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32370122363499498,0.11288456757484253,0.01853720492716724,0.0,0.00022992733716951122,3.5550610377653643e-05,0.00013700999704671668,3.5973911842151759e-12,4.4388487838698928e-20,2.9947899414136729e-07,8.5761343095937347e-24,3.4992039270353027e-08,2.3002697106013137e-18,7.0876664251443049e-10,6.1291744253871092e-15,4.2679031496090872e-17,5.3370341396003536e-07,1.8899397930261674e-17,0.0056478616143904028,0.0082005673271758912,7.4967320967355233e-09,1.7025806293827353e-05,6.4692799922576893e-07,5.3607374983776537e-13,3.7723377231721992e-09,1.8708934360332245e-07,2.8180491989207996e-08,1.1240421550225299e-08,1.0928237465158175e-10
5.218645730050985e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32367151127659188,0.11288398082386683,0.018520376053370795,0.0,0.00023216649452809126,3.5590418398282576e-05,0.00013814585615258963,3.6550184082667802e-12,4.5008999476792724e-20,3.0177268794759899e-07,8.866805050330531e-24,3.497306400961017e-08,2.3484476354875747e-18,7.1723381911387168e-10,6.1770330582401345e-15,4.3230532640950411e-17,5.3634267392953465e-07,1.9383672162506999e-17,0.0056473099948587194,0.0082308452624457306,7.5239938279871049e-09,1.7009704400862918e-05,6.4875932874342906e-07,5.3791921056804096e-13,3.7685965028091601e-09,1.8706224768603748e-07,2.8392294885353699e-08,1.1344524657488236e-08,1.1017825404625104e-10
5.241900073528709e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32364184806850838,0.11288338941504295,0.018503565545875431,0.0,0.00023441470957492465,3.5629208254545824e-05,0.00013928573317147173,3.7133297206493439e-12,4.5634705595955513e-20,3.0406882069568034e-07,9.1658139077153293e-24,3.495395298893925e-08,2.3973946955462998e-18,7.2575681138949752e-10,6.2249937772706236e-15,4.3786596420895173e-17,5.3897391020346098e-07,1.9878064413814144e-17,0.0056467590120565254,0.0082610734041573177,7.5512099019390487e-09,1.6993615632963314e-05,6.5058295801801139e-07,5.3976155341355739e-13,3.7648599810059506e-09,1.8703525422590652e-07,2.860474280085478e-08,1.1449002646096254e-08,1.1107718822494869e-10
5.265154417006434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32361223392200567,0.11288279335699847,0.018486773377044536,0.0,0.0002366719560590423,3.5666990786561966e-05,0.00014042962064112846,3.7723298374409017e-12,4.6265617930901937e-20,3.0636731750636568e-07,9.4733541695676181e-24,3.4934711112340807e-08,2.4471188253376709e-18,7.3433565182966967e-10,6.273056230679046e-15,4.4347238923035191e-17,5.4159711857141463e-07,2.0382735762454731e-17,0.0056462086648955637,0.0082912518412507647,7.5783803966219852e-09,1.6977540827238669e-05,6.5239894017869935e-07,5.4160078549301698e-13,3.7611283169975385e-09,1.8700836208124657e-07,2.8817834371912054e-08,1.1553854250238745e-08,1.1197917073957566e-10
5.288408760484158e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32358266874861363,0.11288219265834183,0.018469999519300881,0.0,0.00023893820784372707,3.5703776761882097e-05,0.00014157751111444495,3.8320234672429947e-12,4.6901748130319853e-20,3.0866810407923054e-07,9.7896224272452651e-24,3.491534316541212e-08,2.497627979075169e-18,7.4297037210927454e-10,6.3212200714579417e-15,4.4912476203971658e-17,5.442122956840521e-07,2.0897848941954643e-17,0.0056456589522910373,0.0083213806624176049,7.6055053898559598e-09,1.696148079825676e-05,6.5420732790679708e-07,5.4343691385841928e-13,3.7574016654637991e-09,1.8698157012997273e-07,2.9031568238139881e-08,1.1659078211049405e-08,1.1288419515827443e-10
5.311663103961883e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32355315246012856,0.11288158732766236,0.018453243945126464,0.0,0.00024121343890650275,3.5739576875152646e-05,0.00014272939715938082,3.8924153108345278e-12,4.7543107757759438e-20,3.109711066932471e-07,1.0114818607484945e-23,3.4895853818125876e-08,2.548930130003276e-18,7.5166100309768332e-10,6.3694849572818025e-15,4.5482324289851434e-17,5.4681943903425242e-07,2.1423568345124024e-17,0.0056451098731615792,0.0083514599561012193,7.6325849592519891e-09,1.6945436338557508e-05,6.5600817345288231e-07,5.4526994549631906e-13,3.7536801766334752e-09,1.8695487726917738e-07,2.9245943042547571e-08,1.1764673276782122e-08,1.1379225506536463e-10
5.334917447439608e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32352368496861367,0.11288097737353033,0.018436506627062307,0.0,0.00024349762333910932,3.5774401747808449e-05,0.0001438852713589253,3.9535100608293397e-12,4.8189708292516524e-20,3.1327625220724357e-07,1.044914600414927e-23,3.4876247627543301e-08,2.6010332697753006e-18,7.6040757486667608e-10,6.4178505503996076e-15,4.6056799176421468e-17,5.4941854693858199e-07,2.1960060027957722e-17,0.0056445614264292584,0.0083814898104972689,7.6596191822124171e-09,1.6929408219152149e-05,6.5780152863444537e-07,5.4709988732918942e-13,3.7499639963863058e-09,1.8692828241471642e-07,2.9460957431526819e-08,1.1870638203008796e-08,1.1470334406129753e-10
5.358171790917332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32349426618639687,0.11288036280449697,0.018419787537708301,0.0,0.00024579073534742999,3.5808261927794782e-05,0.00014504512631105223,4.0153124013374868e-12,4.8841561130510005e-20,3.155834680602475e-07,1.0792811309875231e-23,3.4856529040463483e-08,2.6539454078314747e-18,7.6921011669813766e-10,6.4663165175299932e-15,4.6635916829083094e-17,5.5200961851906986e-07,2.2507491713406009e-17,0.0056440136110195559,0.0084114703135541886,7.6866081359304995e-09,1.6913397190071783e-05,6.5958744482672807e-07,5.4892674621676023e-13,3.7462532663685789e-09,1.8690178450080611e-07,2.9676610054849033e-08,1.1976971752039499e-08,1.1561745576260118e-10
