Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52)
2.524281177735349e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30586147383279033,0.11231699747335393,0.0089074617384407723,0.0,0.00086106643196683704,0.0005789058616317371,0.00063804051877589245,2.3900914032185119e-05,8.0673605179309693e-18,0.00035717916235162179,1.8859063972243849e-12,1.1617103501826012e-07,4.9533106201722906e-11,1.1825847113569664e-06,9.5461657650594846e-14,5.3917941610793195e-15,4.9158388577721032e-08,2.8931814955346158e-09,0.005307928521894734,0.026327191633164614,4.1517704565354306e-07,5.9536427218330602e-07,6.1387627160031075e-05,3.6849965148552673e-08,8.2026853021252775e-06,2.4673391835092305e-08,3.3255376735162653e-10,2.3065350176989613e-07,4.1810473133945327e-08,2.1098032078170321e-11,5.8690778025752423e-08
2.533604783520733e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30581480242502307,0.11231392613177642,0.0088785491577495559,0.0,0.00086796137236250942,0.00057892955021089047,0.0006413037264714768,2.4087446656751798e-05,8.153514179825487e-18,0.00035756509151230604,1.9155391234974002e-12,1.1615773545348401e-07,4.9974549977420159e-11,1.1917053899263808e-06,9.5939882484673403e-14,5.4515299289285822e-15,4.926424483509584e-08,2.9347498151517613e-09,0.0053069676975605745,0.026374848317518958,4.1547732113807773e-07,5.9628861736714803e-07,6.1362492792901293e-05,3.7134938734779259e-08,8.2017948890002316e-06,2.4619882100094291e-08,3.3205423323060199e-10,2.3031766364318998e-07,4.1760321801682172e-08,2.1200197896406805e-11,5.9140097883732919e-08
2.5429283893061166e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30576834904854844,0.11231085072128819,0.0088497391842620749,0.0,0.00087487038807556249,0.00057894261048230375,0.00064456891556551954,2.4274379744946902e-05,8.2401168996135971e-18,0.00035794861817747679,1.9454671958130321e-12,1.1614366096573062e-07,5.0417303452476893e-11,1.200846511224515e-06,9.6417647684236626e-14,5.5116181224987522e-15,4.9369320982472344e-08,2.9766875010629213e-09,0.0053060105387167586,0.02642228371927241,4.1577646102587925e-07,5.9720438122739763e-07,6.1337095975426648e-05,3.742041499947616e-08,8.2007592515095547e-06,2.4566319144878089e-08,3.315551353212151e-10,2.2998320835491405e-07,4.1710606978144531e-08,2.1302408881561111e-11,5.959030487503185e-08
2.5522519950915005e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30572211267264704,0.11230777123231825,0.0088210313859697805,0.0,0.00088179331009805028,0.00057894520901207228,0.00064783607878048858,2.446171123221663e-05,8.3271677946388158e-18,0.00035832978221478703,1.9756917574664947e-12,1.1612882598033073e-07,5.0861362396889844e-11,1.2100079377659862e-06,9.6894954269351667e-14,5.5720587267731711e-15,4.9473623069112071e-08,3.0189956456953631e-09,0.0053050570265931081,0.026469498878780699,4.1607448251007763e-07,5.9811164065991862e-07,6.1311443350937542e-05,3.7706387237139243e-08,8.199580793688639e-06,2.4512707024432078e-08,3.3105652281017852e-10,2.2965014315573141e-07,4.1661324983900742e-08,2.1404664946448501e-11,6.004139424920931e-08
2.5615756008768843e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30567609227263648,0.11230468765577341,0.008792425333189002,0.0,0.00088872997070831743,0.00057893751101984099,0.00065110520895855285,2.4649439087378003e-05,8.4146659825093853e-18,0.00035870862269734687,2.0062139498123213e-12,1.1611324476661133e-07,5.13067226669276e-11,1.2191895332354605e-06,9.7371803379987561e-14,5.6328517270186632e-15,4.9577157134605799e-08,3.0616753379782763e-09,0.0053041071425495188,0.026516494830343108,4.1637140225336843e-07,5.9901047219591701e-07,6.1285541474768174e-05,3.7992848800955327e-08,8.1982618986157722e-06,2.445904969406552e-08,3.3055844364098821e-10,2.2931847488911973e-07,4.1612472153467561e-08,2.1506966006432937e-11,6.0493361340219357e-08
2.570899206662268e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30563028682983689,0.1123015999830331,0.0087639205985447725,0.0,0.00089568020347398174,0.0005789196803725207,0.00065437629905760737,2.4837561312015151e-05,8.5026105813239635e-18,0.00035908517791491585,2.0370349123232522e-12,1.1609693143870177e-07,5.1753380202763444e-11,1.2283911624780545e-06,9.784819627322348e-14,5.6939971088584468e-15,4.9679929208020035e-08,3.1047276634138689e-09,0.0053031608680751156,0.026563272602235913,4.1666723639963461e-07,5.9990095199626387e-07,6.1259396815107348e-05,3.8279793102781141e-08,8.1968049283569466e-06,2.4405351011430804e-08,3.3006094453765998e-10,2.2898821000204204e-07,4.1564044835778336e-08,2.160931197931696e-11,6.0946201564834269e-08
2.580222812447652e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30558469533153843,0.11229850820594396,0.008735516756954758,0.0,0.00090264384325455761,0.00057889187957852048,0.00065764934214739001,2.5026075939880236e-05,8.5910007098928517e-18,0.00035945948538504218,2.068155782647004e-12,1.1607989995635201e-07,5.2201331026128436e-11,1.2376126914897286e-06,9.8324134320491345e-14,5.7554948583423988e-15,4.9781945307063698e-08,3.1481537041464898e-09,0.0053022181847874059,0.026609833216745728,4.1696200058537372e-07,6.007831558460268e-07,6.1233015753844696e-05,3.8567213613109614e-08,8.195212223917661e-06,2.4351614738514581e-08,3.2956407102808648e-10,2.2865935455537782e-07,4.1516039394631613e-08,2.1711702785234379e-11,6.1399910421082933e-08
2.5895464182330357e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30553931677096774,0.11229541231681475,0.00870721338561334,0.0,0.00090962072620372615,0.00057885426978248136,0.00066092433140568947,2.5214981036299278e-05,8.6798354879547036e-18,0.00035983158186414553,2.0995776966609616e-12,1.1606216412576264e-07,5.2650571237985466e-11,1.2468539874076494e-06,9.8799619004853582e-14,5.8173449620147688e-15,4.9883211437274951e-08,3.1919545390297993e-09,0.0053012790744314219,0.026656177690202919,4.1725570995093707e-07,6.0165715914920021e-07,6.120640458741111e-05,3.8855103861023194e-08,8.1934861052016196e-06,2.4297844543598376e-08,3.2906786746701906e-10,2.2833191423411979e-07,4.1468452209121049e-08,2.1814138346545752e-11,6.18544834867037e-08
2.5988700240184195e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30549415014725423,0.11229231230841094,0.0086790100639758169,0.0,0.00091661068977126506,0.00057880701076050141,0.00066420126011463904,2.5404274697582985e-05,8.7691140363888361e-18,0.00036020150335854044,2.1313017885247813e-12,1.1604373760042624e-07,5.3101097016225254e-11,1.256114918500548e-06,9.9274651918315269e-14,5.8795474069793762e-15,4.9983733591227644e-08,3.236131243692008e-09,0.0053003435188788738,0.026702307033014946,4.1754837915157673e-07,6.025230369236336e-07,6.1179569527613971e-05,3.9143457434134752e-08,8.1916288709759814e-06,2.4244044003188437e-08,3.2857237705867554e-10,2.2800589435733922e-07,4.1421279674047151e-08,2.1916618587736346e-11,6.2309916417611469e-08
2.6081936298038033e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30544919446539726,0.11228920817394951,0.0086509063737427623,0.0,0.0009236135727046387,0.00057875026091583999,0.00066748012165709924,2.5593955050442695e-05,8.8588354774231273e-18,0.00036056928513539661,2.1633291907309487e-12,1.1602463388197981e-07,5.3552904613384915e-11,1.2653953541590633e-06,9.9749234759170885e-14,5.9421021809623374e-15,5.00835177477573e-08,3.2806848905991939e-09,0.005299411500127295,0.026748222249699725,4.1784002236830969e-07,6.0338086379615194e-07,6.1152516702467108e-05,3.9432267978516635e-08,8.1896427988431272e-06,2.419021660391533e-08,3.2807764187898527e-10,2.2768129988792887e-07,4.1374518200311596e-08,2.2019143435316917e-11,6.2766204946380363e-08
2.617517235589187e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30540444873623279,0.11228609990709346,0.0086229018988445063,0.0,0.00093062921505026371,0.0005786841772750875,0.00067076090951312395,2.5784020251411549e-05,8.9489989348375667e-18,0.00036093496173363477,2.1956610341532779e-12,1.1600486632106748e-07,5.4005990354389818e-11,1.2746951648860823e-06,1.0022336932938556e-13,6.0050092723723843e-15,5.0182569871206293e-08,3.3256165491167296e-09,0.0052984830002991814,0.026793924338918935,4.1813065331859576e-07,6.0423071399786685e-07,6.1125252157015302e-05,3.972152919861776e-08,8.1875301452187517e-06,2.4136365744403443e-08,3.2758370289746486e-10,2.2735813544212267e-07,4.1328164215294239e-08,2.212171281772692e-11,6.3223344880741007e-08
2.626840841374571e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30535991197639972,0.11228298750194647,0.0085949962254257255,0.0,0.00093765745815445139,0.00057860891548479137,0.0006740436172565107,2.5974468486270972e-05,9.0396035341634949e-18,0.00036129856697475433,2.2282984480933948e-12,1.1598444811821341e-07,5.4460350634319453e-11,1.2840142222870762e-06,1.0069705753201088e-13,6.0682686703588226e-15,5.0280895910687832e-08,3.3709272855688263e-09,0.0052975580016411464,0.026839414293511318,4.1842028526683294e-07,6.0507266135967822e-07,6.1097781854153605e-05,4.0011234857169313e-08,8.185293145316046e-06,2.4082494737110324e-08,3.2709059999873962e-10,2.2703640529880054e-07,4.1282214163213376e-08,2.2224326665240254e-11,6.3681332102093317e-08
2.6361644471599547e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30531558320830715,0.11227987095304751,0.0085671889418302161,0.0,0.00094469814466403726,0.00057852462980852355,0.00067732823855143278,2.6165297969482659e-05,9.130648402878553e-18,0.00036166013397359044,2.2612425603252045e-12,1.1596339232470427e-07,5.491598191619787e-11,1.2933523990604428e-06,1.0117030136863488e-13,6.1318803648671666e-15,5.0378501799368683e-08,3.4166181632962273e-09,0.0052966364865230557,0.02688469310052596,4.18708931034676e-07,6.0590677930794965e-07,6.1070111675441189e-05,4.0301378775079364e-08,8.1829340131358349e-06,2.4028606810136526e-08,3.2659837200370438e-10,2.267161134085806e-07,4.1236664505470074e-08,2.2326984909873496e-11,6.4140162564034934e-08
2.6454880529453385e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30527146146010076,0.11227675025536539,0.0085394796385857424,0.0,0.00095175111852670606,0.00057843147312438463,0.00068061476714915178,2.6356506943625983e-05,9.2221326705974292e-18,0.00036201969514899787,2.2944944971373751e-12,1.1594171184348104e-07,5.5372880728809134e-11,1.3027095689878473e-06,1.0164310293686643e-13,6.1958443466925225e-15,5.0475393453770244e-08,3.4626902427120605e-09,0.0052957184374371807,0.026929761741255494,4.1899660301117363e-07,6.0673314086037519e-07,6.1042247421910016e-05,4.0591954831316538e-08,8.1804549414625619e-06,2.3974705109005702e-08,3.2610705669033617e-10,2.2639726340270354e-07,4.1191511720976381e-08,2.2429687485296517e-11,6.4599832290905189e-08
2.6548116587307223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30522754576563021,0.11227362540429339,0.0085118679083890456,0.0,0.00095881622499101608,0.00057832959692292356,0.00068390319688480981,2.6548093678841144e-05,9.3140554692583784e-18,0.00036237728223446159,2.3280553833738448e-12,1.1591941943003953e-07,5.5831043664538716e-11,1.3120856069245788e-06,1.0211546442785361e-13,6.2601606075307552e-15,5.0571576773087648e-08,3.5091445813558804e-09,0.0052948038369973324,0.026974621191269307,4.1928331316273529e-07,6.0755181862201159e-07,6.1014194814868165e-05,4.088295696278329e-08,8.1778581018658985e-06,2.3920792698415689e-08,3.2561669081416125e-10,2.2607985860171729e-07,4.1146752306469006e-08,2.2532434326745478e-11,6.5060337376345348e-08
2.664135264516106e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30518383516441533,0.1122704963956437,0.0084843533460909667,0.0,0.00096589331060613305,0.00057821915130547373,0.00068719352167429762,2.6740056472277858e-05,9.4064159333056263e-18,0.00036273292628862788,2.3619263424723839e-12,1.1589652769333957e-07,5.6290467377240777e-11,1.321480388789912e-06,1.0258738812383622e-13,6.3248291400274784e-15,5.0667057638526789e-08,3.5559822339459098e-09,0.0052938926679380136,0.027019272420446716,4.195690730429205e-07,6.0836288478149251e-07,6.0985959496697772e-05,4.1174379164178762e-08,8.1751456447078204e-06,2.3866872563960323e-08,3.2512731012837208e-10,2.2576390202395547e-07,4.110238277680703e-08,2.2635225370938158e-11,6.552167398187432e-08
2.67345887030149e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30514032870161351,0.112267363225642,0.0084569355486816961,0.0,0.00097298222322127963,0.00057810028498288431,0.00069048573551120122,2.693239364754997e-05,9.4992131998676456e-18,0.00036308665770575833,2.3961084965012222e-12,1.1587304909672194e-07,5.675114858013228e-11,1.3308937915574913e-06,1.0305887639573214e-13,6.3898499378249372e-15,5.0761841912658897e-08,3.6032042524295248e-09,0.0052929849131135628,0.027063716393010043,4.1985389380206029e-07,6.0916641110740679e-07,6.0957547031647843e-05,4.1466215487851823e-08,8.1723196991550317e-06,2.3812947613822644e-08,3.2463894940361607e-10,2.2544939639382977e-07,4.1058399665256561e-08,2.2738060555991489e-11,6.5983838335481148e-08
2.6827824760868737e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30509702542798667,0.11226422589092205,0.0084296141152761569,0.0,0.00098008281198490657,0.00057797314527464232,0.00069377983246382113,2.7125103554195772e-05,9.5924464089313698e-18,0.00036343850622610189,2.4306029661937761e-12,1.1584899595883313e-07,5.721308404371398e-11,1.3403256932457245e-06,1.0352993170075736e-13,6.4552229956068228e-15,5.085593543879244e-08,3.6508116860319728e-09,0.0052920805554972994,0.027107954067557713,4.2013778619670987e-07,6.0996246894484471e-07,6.0928962906621649e-05,4.1758460043644336e-08,8.1693823731965815e-06,2.3759020680439521e-08,3.2415164244743762e-10,2.2513634414992331e-07,4.1014799523760116e-08,2.2840939821341407e-11,6.6446826730233394e-08
2.6921060818722575e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30505392439986817,0.11226108438852017,0.0084023886470995009,0.0,0.00098719492734359671,0.00057783787810837539,0.00069707580667226676,2.7318184567144261e-05,9.6861147035124081e-18,0.0003637885009461848,2.4654108709814853e-12,1.1582438045455763e-07,5.7676270593719005e-11,1.3497759729082032e-06,1.0400055658007951e-13,6.5209483091410416e-15,5.0949344040362098e-08,3.6988055813033812e-09,0.0052911795781806666,0.027151986397097268,4.2042076059893467e-07,6.1075112921210891e-07,6.0900212531958866e-05,4.2051106998725171e-08,8.1663357536665036e-06,2.3705094522138065e-08,3.236654221234021e-10,2.2482474745290408e-07,4.0971578923193619e-08,2.2943863107664837e-11,6.6910635522902312e-08
2.7014296876576413e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30501102467912961,0.11225793871586977,0.0083752587474727243,0.0,0.00099431842104069786,0.00057769462801971979,0.00070037365234561981,2.7511635086187359e-05,9.7802172298212472e-18,0.00036413667032901542,2.5005333290247862e-12,1.1579921461595663e-07,5.8140705109088966e-11,1.359244510624144e-06,1.0447075365650521e-13,6.5870258753205331e-15,5.1042073520334538e-08,3.7471869821640517e-09,0.0052902819643723875,0.027195814329078295,4.2070282700543116e-07,6.1153246239758457e-07,6.0871301242212463e-05,4.2344150577414803e-08,8.1631819062713125e-06,2.3651171824743956e-08,3.2318032036988135e-10,2.2451460819324853e-07,4.092873445360897e-08,2.3046830356803746e-11,6.7375261132603948e-08
2.710753293443025e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3049683253331486,0.11225478887079585,0.0083482240217984168,0.0,0.001001453146114708,0.00057754353815255022,0.00070367336375917354,2.770545353545806e-05,9.8747531374255469e-18,0.00036448304221420416,2.5359714572422516e-12,1.1577351033321379e-07,5.8606384519978359e-11,1.3687311874888571e-06,1.0494052563220022e-13,6.653455692202135e-15,5.1134129660630732e-08,3.7959569299480807e-09,0.0052893876973976036,0.027239438805425394,4.2098399504648891e-07,6.1230653855676539e-07,6.0842234296920357e-05,4.2637585061001471e-08,8.1599228756222927e-06,2.3597255203162194e-08,3.2269636821853094e-10,2.2420592799879377e-07,4.0886262724465212e-08,2.3149841511691462e-11,6.7840700039457444e-08
2.720076899228409e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30492582543477509,0.11225163485150964,0.0083212840775466219,0.0,0.0010085989568974049,0.00057738475025955816,0.00070697493525173573,2.7899638362914733e-05,9.969721579408538e-18,0.00036482764382799615,2.571726371337911e-12,1.1574727935558692e-07,5.9073305805787238e-11,1.3782358856042403e-06,1.054098752864429e-13,6.7202377590435639e-15,5.1225518221564764e-08,3.8451164634453317e-09,0.0052884967606970333,0.027282860762570981,4.2126427399479005e-07,6.1307342730943634e-07,6.0813016881371716e-05,4.2931404787548476e-08,8.1565606852723833e-06,2.3543347202930422e-08,3.2221359581243276e-10,2.2389870824210492e-07,4.0844160364845681e-08,2.3252896516280855e-11,6.8306948783259599e-08
2.7294005050137928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30488352406229952,0.11224847665660309,0.0082944385242408082,0.0,0.0010157557090117303,0.00057721840470316573,0.00071027836122300285,2.8094188039831341e-05,1.0065121712523565e-17,0.00036517050179321397,2.607799185826779e-12,1.1572053329236551e-07,5.9541465993222368e-11,1.3877584880693085e-06,1.0587880547341051e-13,6.7873720763385661e-15,5.1316244941298436e-08,3.894666618941751e-09,0.0052876091378261198,0.027326081131488111,4.2154367277405273e-07,6.1383319783700565e-07,6.0783654107368175e-05,4.3225604151693197e-08,8.1530973377574845e-06,2.3489450301744907e-08,3.2173203242394637e-10,2.2359295004768302e-07,4.0802424023665022e-08,2.3355995315474639e-11,6.8774003962176279e-08
2.7387241107991766e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30484142029941963,0.11224531428504338,0.0082676869734439936,0.0,0.001022923259369442,0.00057704464045677656,0.00071358363613100047,2.8289101060293942e-05,1.0160952697344833e-17,0.00036551164213911294,2.6441910140586167e-12,1.1569328361383403e-07,6.0010862154387434e-11,1.397298878970752e-06,1.0634731911999811e-13,6.8548586458502451e-15,5.1406315535311967e-08,3.9446084302581055e-09,0.0052867248124541851,0.027369100837723141,4.2182219996751993e-07,6.1458591887998207e-07,6.0754151013979602e-05,4.3520177604438147e-08,8.1495348146421415e-06,2.3435566910959999e-08,3.2125170647222443e-10,2.2328865429898987e-07,4.0761050369862303e-08,2.3459137855057661e-11,6.9241862231450662e-08
