Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),HOCO(73),CHO2(74),S(216),CHO2X(213)
1.6808448553128012e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45151222152571685,0.1178847573197519,0.02280959459805715,8.737454534809274e-16,1.2729376571143292e-11,1.0283901348704783e-07,3.339029186695059e-10,1.1298145673913213e-11,2.688982194681644e-25,1.4835805645800704e-05,1.3570449560390716e-22,1.4485020027527828e-05,2.7970376940364014e-16,8.480072234904705e-15,3.757700206120153e-19,5.156363991635988e-21,3.74183263328946e-09,3.3150138735235473e-16,0.0007702217932359211,2.393813698793995e-05,7.441307041723135e-07,1.0299563949915257e-11,8.388869479364152e-11,3.9365842877600954e-11,1.803792490579215e-14,2.343631624655903e-12,1.5051377717621446e-07,6.863148127472858e-11,6.787543839175132e-16,5.321329062265464e-10,4.870894827579387e-16,4.677433900847276e-11,6.006069301163198e-17,1.0438997030850109e-15,3.717820926687723e-09,2.5877482509954755e-18,1.2372231415754193e-20,4.639648084758811e-19,1.0257677144120426e-14,9.535644930991664e-23,9.63676764989689e-25,5.38666427799762e-26,1.032699175220018e-40,4.2214264093028745e-24
1.7443490783648702e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45148368127533234,0.11785660103283536,0.02280914303062389,1.0314845497475398e-15,1.421948481040269e-11,1.1066080116256098e-07,3.796091879660781e-10,1.2625832245614158e-11,3.363866924898711e-25,1.539634368369057e-05,1.649150384656357e-22,1.5018943902562712e-05,3.1519527363992756e-16,9.831213487487863e-15,4.521280882902094e-19,6.081069645368739e-21,4.027538138791155e-09,3.8773319280737384e-16,0.0007978096798780775,2.4840642105281607e-05,7.861200961615978e-07,1.1260691829692298e-11,8.706782056726983e-11,4.016049387567348e-11,1.840204670090937e-14,2.471497640100383e-12,1.5831513846312026e-07,7.526989409272928e-11,7.56066415232109e-16,5.897123509832225e-10,5.712802806424487e-16,4.8542434024908015e-11,6.836715316458914e-17,1.1871579719194726e-15,4.000708530848923e-09,2.9984060084161774e-18,1.4598265046584486e-20,5.654813540558506e-19,1.17700575171937e-14,1.115254857261373e-22,1.1797042735297374e-24,6.593621358126006e-26,1.4298553648070024e-40,5.062117648698702e-24
1.8078533014169392e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45145524611859816,0.11782855069208632,0.022808691518751204,1.210624531204013e-15,1.5821005067666494e-11,1.1876335874781741e-07,4.2963290202100194e-10,1.405351931162441e-11,4.173917978475511e-25,1.5956882025957027e-05,1.9896791133692004e-22,1.5551924526903047e-05,3.535944634347431e-16,1.133733303662881e-14,5.402997134488435e-19,7.129544684298094e-21,4.323577437182932e-09,4.508738670071625e-16,0.0008252914633981921,2.5743010775860087e-05,8.290995535394053e-07,1.2277435028549794e-11,9.024682242304742e-11,4.095513887468151e-11,1.876616621882075e-14,2.6068434596083016e-12,1.6626824103451306e-07,8.229205837281667e-11,8.390238179061029e-16,6.509568801525041e-10,6.660085044093727e-16,5.0310317785830346e-11,7.747525003998203e-17,1.343975075244471e-15,4.293719755256923e-09,3.457604576853914e-18,1.712460631473477e-20,6.841050978077879e-19,1.3435121731942935e-14,1.2967983423832734e-22,1.4338556851189925e-24,8.013478375021357e-26,1.9564528820532207e-40,6.03448313340914e-24
1.8713575244690084e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45142691564973897,0.11780060588960346,0.02280824006224114,1.4131942560346207e-15,1.753787974374997e-11,1.271462208501091e-07,4.842167797853943e-10,1.5584818194387132e-11,5.139874796779875e-25,1.6517420522138048e-05,2.38443782759769e-22,1.6083964758895763e-05,3.9501781908325375e-16,1.3009781394507486e-14,6.415803890335721e-19,8.313211573331901e-21,4.6299324652702305e-09,5.214717880447215e-16,0.0008526675518599466,2.6645243181670903e-05,8.730667947622832e-07,1.3351231197269631e-11,9.342569952916207e-11,4.1749777721147275e-11,1.9130283435059218e-14,2.7500065620034266e-12,1.743728134872398e-07,8.970722304091266e-11,9.278232116404459e-16,7.159378879898914e-10,7.721259860792959e-16,5.2077991005804934e-11,8.743216135118348e-17,1.5151137474948825e-15,4.596829213595814e-09,3.969316958345808e-18,1.9979437596776248e-20,8.219198459008915e-19,1.5261483555826134e-14,1.4997687134268418e-22,1.7311911402291505e-24,9.674480061065904e-26,2.647708569129779e-40,7.15404563383181e-24
1.9348617475210777e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4513986894645983,0.11777276621906074,0.022807788660896562,1.6413400692577416e-15,1.9374044703714343e-11,1.358089435462219e-07,5.436090887632867e-10,1.722333824884187e-11,6.284760982329997e-25,1.7077959022482927e-05,2.839682023216396e-22,1.6615067447256093e-05,4.3958195207883143e-16,1.486030052038025e-14,7.573531858539568e-19,9.644117627039181e-21,4.946585216196352e-09,6.000966147593593e-16,0.0008799383517508035,2.7547339497431076e-05,9.180195116365078e-07,1.4483512920819718e-11,9.660445105780686e-11,4.2544410261876304e-11,1.9494398328289717e-14,2.9013305626663805e-12,1.8262857894767745e-07,9.752462470279378e-11,1.0226610374477738e-15,7.847239160590883e-10,8.905182161198252e-16,5.3845454395590145e-11,9.828627624266243e-17,1.701354077330357e-15,4.9100115974517256e-09,4.537712637520716e-18,2.3192539734500298e-20,9.811724063887662e-19,1.7257852900329045e-14,1.725800580881541e-22,2.077239578371035e-24,1.160748667851485e-25,3.5466760972805916e-40,8.437610431374719e-24
1.998365970573147e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.451370567160632,0.11774503127570159,0.02280733731452112,1.897328777345029e-15,2.1333429439446458e-11,1.4475110455695876e-07,6.080636279316291e-10,1.897268686626789e-11,7.634044827501298e-25,1.7638497377946788e-05,3.362132879376142e-22,1.71452354310822e-05,4.874036043352758e-16,1.690102286103095e-14,8.890912026859637e-19,1.113494857925463e-20,5.2735177392622e-09,6.87339308242588e-16,0.0009071042679881505,2.8449299890604125e-05,9.639553687161734e-07,1.5675707640378458e-11,9.978307618513157e-11,4.33390363439534e-11,1.985851088043056e-14,3.0611651467466688e-12,1.910352550889781e-07,1.057534870710979e-10,1.1237335696741038e-15,8.573807686283026e-10,1.022104377588436e-15,5.5612708662149125e-11,1.1008719251568467e-16,1.9034934499646723e-15,5.233241676018678e-09,5.167161573117957e-18,2.6795330178883796e-20,1.1642786671441469e-18,1.9433029104628972e-14,1.976589447009086e-22,2.4780250076228324e-24,1.3846120514955586e-25,4.705632326537648e-40,9.903329977258645e-24
2.061870193625216e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4513425483369035,0.11771740065633253,0.022806886022919276,2.183550615849822e-15,2.341995723424707e-11,1.5397230342191972e-07,6.778397103222868e-10,2.083646947771088e-11,9.215805366797463e-25,1.819903544018496e-05,3.9589941421451833e-22,1.767447153986918e-05,5.385996474113285e-16,1.9144470394564718e-14,1.0383599888585029e-18,1.2799042091303828e-20,5.610712139745614e-09,7.838121532003668e-16,0.0009341657039254158,2.9351124521425334e-05,1.0108720027092129e-06,1.6929237573680608e-11,1.0296157409122535e-10,4.41336558147383e-11,2.0222621076776083e-14,3.2298660011297865e-12,1.995925541486465e-07,1.1440302040075134e-10,1.2312369280282067e-15,9.339716241482845e-10,1.1678373800475454e-15,5.737975450866135e-11,1.2288571372138017e-16,2.1223464884934935e-15,5.566494295805364e-09,5.862238140736835e-18,3.082090097427074e-20,1.3738296627330253e-18,2.17958946565425e-14,2.2538917518355355e-22,2.9400933692261456e-24,1.6426915695729728e-25,6.187650624620176e-40,1.157076984900941e-23
2.1253744166772853e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45131463259407745,0.11768987395931726,0.022806434785896303,2.50252220974121e-15,2.5637545329388538e-11,1.6347216167433547e-07,7.532021452649489e-10,2.281828955702188e-11,1.106090398548945e-24,1.875957306154752e-05,4.637969018730841e-22,1.8202778593522547e-05,5.932870816999145e-16,2.1603553677532315e-14,1.2068199399235238e-18,1.4650401198313028e-20,5.95815057872032e-09,8.901487791828416e-16,0.000961123061358164,3.0252813542927382e-05,1.0587670218914662e-06,1.824551963371538e-11,1.0613994396008744e-10,4.4928268521861724e-11,2.0586728906120806e-14,3.407794745157667e-12,2.0830018294644873e-07,1.2348242093545018e-10,1.3453670896156135e-15,1.0145571429520394e-09,1.3287038932750954e-15,5.914659263453437e-11,1.3673384609722918e-16,2.3587449942162805e-15,5.9097443803428725e-09,6.627725024138897e-18,3.530405658043577e-20,1.6125976302245809e-18,2.4355409321764278e-14,2.5595249189218622e-22,3.470539990933462e-24,1.9389471278159353e-25,8.068379114656368e-40,1.346097597822252e-23
2.1888786397293545e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45128681953441413,0.1176624507845704,0.022805983603258258,2.8568895260512387e-15,2.7990105092602557e-11,1.7325032301575786e-07,8.344212203029789e-10,2.4921748623535474e-11,1.320316161977456e-24,1.9320110095073803e-05,5.407277082231374e-22,1.873015940237119e-05,6.515830356018647e-16,2.429157089537275e-14,1.396228666925915e-18,1.6703707693015393e-20,6.315815272874438e-09,1.0070041816740027e-15,0.0009879767405301654,3.115436710096616e-05,1.1076380055289144e-06,1.9625965345807383e-11,1.0931818497958962e-10,4.572287431322119e-11,2.0950834360884758e-14,3.595318860101216e-12,2.1715784290265077e-07,1.330008703544835e-10,1.4663199009741876e-15,1.0991955713103916e-09,1.5057243807557066e-15,6.09132237354153e-11,1.5168479538958951e-16,2.6135378859922153e-15,6.262966929893285e-09,7.468617056244199e-18,4.028135152756263e-20,1.8835420539481284e-18,2.7120604654491552e-14,2.8953674008897836e-22,4.0770376233139384e-24,2.2776607595315385e-25,1.0438042911302008e-39,1.5596543132059525e-23
2.2523828627814237e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45125910876176445,0.11763513073355171,0.02280553247481198,3.249430818533362e-15,3.048154218845818e-11,1.8330645349041364e-07,9.217726827885269e-10,2.715044624441171e-11,1.5679541587100945e-24,1.9880646394486937e-05,6.275671186796301e-22,1.92566167671797e-05,7.136047647105027e-16,2.7222206916163255e-14,1.608443339676837e-18,1.8974335446474357e-20,6.683688494328559e-09,1.1350547430316182e-15,0.0010147271401394398,3.205578533424698e-05,1.157482503308205e-06,2.1071980763111704e-11,1.1249629634144698e-10,4.651747303697704e-11,2.1314937437240098e-14,3.792811617384237e-12,2.2616523005658522e-07,1.4296753521491143e-10,1.5942910901081644e-15,1.1879428419700127e-09,1.6999531329331935e-15,6.267964850320254e-11,1.677929635916518e-16,2.8875911386509333e-15,6.626137021159187e-09,8.390125010350698e-18,4.579112789975931e-20,2.1898156992057006e-18,3.010057886483472e-14,3.263358724673618e-22,4.7678650532724356e-24,2.6634525817260627e-25,1.3403690523140907e-39,1.8001684629628828e-23
2.315887085833493e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45123149988156347,0.11760791340925983,0.022805081400365128,3.683059564127248e-15,3.311575675059013e-11,1.936402416590353e-07,1.015537721153746e-09,2.950798003666456e-11,1.8530338087069112e-24,2.0441181814188457e-05,7.252454392909283e-22,1.9782153479160246e-05,7.794696510046225e-16,3.0409532347665714e-14,1.8454230043608463e-18,2.147836366517948e-20,7.061752570453379e-09,1.274998253277418e-15,0.001041374657344281,3.2957068374351086e-05,1.2082980347755908e-06,2.2584966380555157e-11,1.1567427724118978e-10,4.73120645415485e-11,2.1679038135238904e-14,4.000652005558606e-12,2.3532203508554534e-07,1.5339156639376127e-10,1.7294762785175248e-15,1.2808526712952115e-09,1.912478300224768e-15,6.444586762605731e-11,1.8511394557865348e-16,3.1817877204468652e-15,6.999229806994062e-09,9.397679339321704e-18,5.187355264468592e-20,2.5347706349389823e-18,3.330449202013653e-14,3.665499536496919e-22,5.551936288532975e-24,3.101297069494747e-25,1.7091705743779426e-39,2.0702303266971938e-23
2.379391308885562e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45120399250082543,0.11758079841622644,0.022804630379726104,4.1608273909972865e-15,3.589664355573637e-11,2.0425139877198269e-07,1.1160029458551534e-09,3.1997945668898674e-11,2.1799370413718978e-24,2.1001716209252916e-05,8.347496902491899e-22,2.0306772319983857e-05,8.492952020337506e-16,3.386800259765847e-14,2.1092308757787872e-18,2.4232590083977245e-20,7.449989883686837e-09,1.427553930742099e-15,0.0010679196877692535,3.385821634576236e-05,1.2600820887844112e-06,2.4166317047255732e-11,1.1885212687813117e-10,4.810664867560962e-11,2.20431364589419e-14,4.219224656031126e-12,2.44627943324004e-07,1.6428209853476917e-10,1.8720709932195282e-15,1.3779766531314614e-09,2.144421925806607e-15,6.621188178841521e-11,2.0370452561596538e-16,3.49702752954662e-15,7.3822205161135175e-09,1.0496933859987104e-17,5.857065470714203e-20,2.9219642453464826e-18,3.6741561558572824e-14,4.1038516465860446e-22,6.4388303066126324e-24,3.5965396450781335e-25,2.1650607528539966e-39,2.3726063421981322e-23
2.4428955319376313e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511765862281383,0.1175537853605102,0.02280417941270413,4.685926997836074e-15,3.882809219954247e-11,2.1513965894147467e-07,1.2234603699938164e-09,3.4623936862774456e-11,2.553418292059636e-24,2.1562249435422527e-05,9.571253003632004e-22,2.0830476061791264e-05,9.23199050091285e-16,3.7612456937541726e-14,2.4020366045038487e-18,2.7254544094284746e-20,7.848382871350788e-09,1.5934624425659876e-15,0.0010943626255111672,3.4759229365894364e-05,1.3128321229512398e-06,2.581742187745336e-11,1.2202984445533688e-10,4.890122528808549e-11,2.2407232416548278e-14,4.4489197675430595e-12,2.5408263478315653e-07,1.7564824949852387e-10,2.0222706787591323e-15,1.4793643495052315e-09,2.3969399781727716e-15,6.79776916709979e-11,2.2362267374423893e-16,3.834227329557849e-15,7.775084452807386e-09,1.1693769381695231e-17,6.592636198329796e-20,3.3551652304509167e-18,4.042105809464781e-14,4.580538073621917e-22,7.438821362087198e-24,4.154913578135276e-25,2.7254161560677208e-39,2.710246431416375e-23
2.5063997549897006e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4511492806736572,0.11752687384969092,0.022803728499109194,5.261695064117089e-15,4.191398727408989e-11,2.2630477931275252e-07,1.3382073896158255e-09,3.7389545394220724e-11,2.9786250781150447e-24,2.2122781349101826e-05,1.0934778024791914e-21,2.1353267467203127e-05,1.0012989513832975e-15,4.165811756920468e-14,2.726118519184678e-18,3.0562499807029196e-20,8.256914025467152e-09,1.7734859250523043e-15,0.0011207038631450268,3.566010754511781e-05,1.366545563120824e-06,2.7539664159985683e-11,1.2520742917959578e-10,4.969579422814822e-11,2.277132602052632e-14,4.69013302940393e-12,2.6368578417078657e-07,1.8749911981306515e-10,2.1802707092050145e-15,1.5850633782703592e-09,2.6712223834614664e-15,6.974329795082447e-11,2.449275420592751e-16,4.194320684114015e-15,8.17779699665266e-09,1.2994297278842495e-17,7.398653809171947e-20,3.8383595956196384e-18,4.435230149757252e-14,5.097743088919901e-22,8.562909846129095e-24,4.782557193878213e-25,3.410482844788253e-39,3.0862914396202814e-23
2.5699039780417698e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112207544910043,0.11750006349286345,0.022803277638752048,5.89161515103118e-15,4.515820854710448e-11,2.3774654023399994e-07,1.4605467636949053e-09,4.029836109441235e-11,3.461119158813774e-24,2.2683311807352422e-05,1.2449745298300972e-21,2.1875149289329843e-05,1.0837127851987656e-15,4.602058869514297e-14,3.0838658441814097e-18,3.4175489049766735e-20,8.675565892573582e-09,1.968408003870699e-15,0.0011469437917299612,3.6560850986788024e-05,1.4212198028399523e-06,2.933442126634237e-11,1.2838488026138967e-10,5.049035534521323e-11,2.3135417287744918e-14,4.9432655434817215e-12,2.734370609114512e-07,1.9984379212468383e-10,2.346266400127859e-15,1.6951194978067292e-09,2.9684930575441148e-15,7.150870130122326e-11,2.676794608903468e-16,4.578257890520729e-15,8.590333602227228e-09,1.4404863006388175e-17,8.279901895793899e-20,4.3757566300393814e-18,4.854465722485203e-14,5.657712260329914e-22,9.822853692080085e-24,5.486031385592433e-25,4.243757475331425e-39,3.504080685172086e-23
2.633408201093839e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45109497016774247,0.11747335390063202,0.022802826831444228,6.5793205928657586e-15,4.856463114280064e-11,2.494647454248502e-07,1.590786593797094e-09,4.335397185052936e-11,4.006898283643161e-24,2.3243840667887683e-05,1.4128463132882766e-21,2.2396124271780794e-05,1.1705585530794346e-15,5.071585559181456e-14,3.477780892687774e-18,3.811331429744369e-20,9.10432107353854e-09,2.179033814111331e-15,0.001173082800815125,3.7461459787273e-05,1.47685220284037e-06,3.120306455733287e-11,1.3156219691486368e-10,5.128490848893545e-11,2.3499506239605763e-14,5.2087237449522206e-12,2.833361291669861e-07,2.1269133065061692e-10,2.520453020557519e-15,1.8095766888730886e-09,3.2900099378779425e-15,7.327390239184315e-11,2.91939934867449e-16,4.987005912462792e-15,9.012669798824444e-09,1.5932049556507306e-17,9.241364920989138e-20,4.971794874143904e-18,5.3007532894571355e-14,6.262752495856373e-22,1.1231200320563313e-23,6.272337427928514e-25,5.25240743564448e-39,3.9671596170613593e-23
2.696912424145908e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510679644444096,0.1174467446851042,0.022802376076998046,7.328597378562073e-15,5.213712572431591e-11,2.6145922214331157e-07,1.729240303428385e-09,4.655996360631284e-11,4.6224185334131096e-24,2.380436778906755e-05,1.5983891794979575e-21,2.2916195148673153e-05,1.2619543779859191e-15,5.576028368622235e-14,3.910481235473881e-18,4.239656153626311e-20,9.543162223375901e-09,2.406190020190346e-15,0.0011991212784455817,3.836193403598159e-05,1.53344009053088e-06,3.314695928840246e-11,1.347393783577966e-10,5.207945350920543e-11,2.386359290217618e-14,5.486919321810836e-12,2.933826478573286e-07,2.2605078063440966e-10,2.703025804915641e-15,1.928477233712352e-09,3.637065015123938e-15,7.503890188866524e-11,3.1777163887250067e-16,5.421548311774312e-15,9.444781190168455e-09,1.7582680854788213e-17,1.0288231838136336e-19,5.631148075992729e-18,5.775037508089355e-14,6.91523208699938e-22,1.2801319117662562e-23,7.1489350873636755e-25,6.467732896023326e-39,4.4792875773277984e-23
2.7604166471979774e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4510410578954736,0.11742023545988506,0.022801925375226552,8.143387023162893e-15,5.5879558677689665e-11,2.737298213509461e-07,1.8762266170676713e-09,4.991992036243218e-11,5.314617258734109e-24,2.4364893029893272e-05,1.8029660498676823e-21,2.343536464464016e-05,1.358018503460335e-15,6.117061763571148e-14,4.3847018453662205e-18,4.704661306011816e-20,9.992072051058927e-09,2.650724835606497e-15,0.0012250596111681577,3.9262273815391935e-05,1.590980759498759e-06,3.5167464513632324e-11,1.379164238115712e-10,5.2873990256145734e-11,2.422767730632251e-14,5.7782691331508125e-12,3.035762706816548e-07,2.399311678032752e-10,2.8941799649202722e-15,2.0518617925043512e-09,4.010984364529753e-15,7.68037004540142e-11,3.45238413879467e-16,5.882885179279144e-15,9.886643454130352e-09,1.93638250950242e-17,1.1425899692021408e-19,6.358731136600133e-18,6.278266631826012e-14,7.617580751815237e-22,1.4547434439837215e-23,8.123761026308003e-25,7.925673791225206e-39,5.0444456656263985e-23
